State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Utah,1/11/2020,"1,834",1/4/2020,"11,787","1,459,679",0.81
Utah,1/18/2020,"1,458",1/11/2020,"12,061","1,459,679",0.83
Utah,1/25/2020,"1,271",1/18/2020,"12,061","1,459,679",0.83
Utah,2/1/2020,"1,290",1/25/2020,"11,872","1,459,679",0.81
Utah,2/8/2020,"1,303",2/1/2020,"12,187","1,459,679",0.83
Utah,2/15/2020,"1,097",2/8/2020,"12,131","1,459,679",0.83
Utah,2/22/2020,"1,008",2/15/2020,"11,960","1,459,679",0.82
Utah,2/29/2020,885,2/22/2020,"11,451","1,459,679",0.78
Utah,3/7/2020,"1,015",2/29/2020,"11,077","1,459,679",0.76
Utah,3/14/2020,"1,305",3/7/2020,"10,701","1,459,679",0.73
Utah,3/21/2020,"19,690",3/14/2020,"10,826","1,459,679",0.74
Utah,3/28/2020,"28,532",3/21/2020,"24,635","1,459,679",1.69
Utah,4/4/2020,"33,040",3/28/2020,"45,161","1,459,679",3.09
Utah,4/11/2020,"24,515",4/4/2020,"72,798","1,474,336",4.94
Utah,4/18/2020,"19,649",4/11/2020,"88,281","1,474,336",5.99
Utah,4/25/2020,"11,738",4/18/2020,"89,495","1,474,336",6.07
Utah,5/2/2020,"8,992",4/25/2020,"92,872","1,474,336",6.3
Utah,5/9/2020,"7,076",5/2/2020,"91,591","1,474,336",6.21
Utah,5/16/2020,"6,228",5/9/2020,"86,298","1,474,336",5.85
Utah,5/23/2020,"5,405",5/16/2020,"82,054","1,474,336",5.57
Utah,5/30/2020,"4,948",5/23/2020,"79,316","1,474,336",5.38
Utah,6/6/2020,"5,382",5/30/2020,"78,145","1,474,336",5.3
Utah,6/13/2020,"4,803",6/6/2020,"75,383","1,474,336",5.11
Utah,6/20/2020,"4,915",6/13/2020,"73,619","1,474,336",4.99
Utah,6/27/2020,"4,965",6/20/2020,"72,216","1,474,336",4.9
Utah,7/4/2020,"4,802",6/27/2020,"70,639","1,474,336",4.79
Utah,7/11/2020,"4,792",7/4/2020,"69,999","1,483,888",4.72
Utah,7/18/2020,"4,483",7/11/2020,"68,097","1,483,888",4.59
Utah,7/25/2020,"3,709",7/18/2020,"66,351","1,483,888",4.47
Utah,8/1/2020,"3,098",7/25/2020,"64,015","1,483,888",4.31
Utah,8/8/2020,"2,881",8/1/2020,"57,868","1,483,888",3.9
Utah,8/15/2020,"2,983",8/8/2020,"51,910","1,483,888",3.5
Utah,8/22/2020,"2,980",8/15/2020,"46,806","1,483,888",3.15
Utah,8/29/2020,"2,587",8/22/2020,"40,081","1,483,888",2.7
Utah,9/5/2020,"2,593",8/29/2020,"34,778","1,483,888",2.34
Utah,9/12/2020,"2,283",9/5/2020,"30,858","1,483,888",2.08
Utah,9/19/2020,"2,545",9/12/2020,"28,362","1,483,888",1.91
Utah,9/26/2020,"2,460",9/19/2020,"25,803","1,483,888",1.74
Utah,10/3/2020,"2,575",9/26/2020,"23,562","1,483,888",1.59
Utah,10/10/2020,"2,726",10/3/2020,"21,265","1,486,205",1.43
Utah,10/17/2020,"2,490",10/10/2020,"19,081","1,486,205",1.28
Utah,10/24/2020,"2,371",10/17/2020,"17,474","1,486,205",1.18
Utah,10/31/2020,"2,360",10/24/2020,"16,327","1,486,205",1.1
Utah,11/7/2020,"2,600",10/31/2020,"15,242","1,486,205",1.03
Utah,11/14/2020,"3,111",11/7/2020,"14,612","1,486,205",0.98
Utah,11/21/2020,"3,046",11/14/2020,"14,690","1,486,205",0.99
Utah,11/28/2020,"2,385",11/21/2020,"14,246","1,486,205",0.96
Utah,12/5/2020,"3,305",11/28/2020,"14,501","1,486,205",0.98
Utah,12/12/2020,"3,080",12/5/2020,"14,442","1,486,205",0.97
Utah,12/19/2020,"3,014",12/12/2020,"14,582","1,486,205",0.98
Utah,12/26/2020,"2,729",12/19/2020,"14,603","1,486,205",0.98
Utah,1/2/2021,"2,975",12/26/2020,"15,685","1,486,205",1.06
Utah,1/9/2021,"3,825",1/2/2021,"16,459","1,471,433",1.12
Utah,1/16/2021,"3,304",1/9/2021,"16,412","1,471,433",1.12
Utah,1/23/2021,"2,924",1/16/2021,"16,564","1,471,433",1.13
Utah,1/30/2021,"3,065",1/23/2021,"16,818","1,471,433",1.14
Utah,2/6/2021,"3,268",1/30/2021,"16,855","1,471,433",1.15
Utah,2/13/2021,"2,770",2/6/2021,"16,560","1,471,433",1.13
Utah,2/20/2021,"2,527",2/13/2021,"16,054","1,471,433",1.09
Utah,2/27/2021,"2,222",2/20/2021,"15,885","1,471,433",1.08
Utah,3/6/2021,"2,442",2/27/2021,"15,151","1,471,433",1.03
Utah,3/13/2021,"2,269",3/6/2021,"14,540","1,471,433",0.99
Vermont,1/4/2020,680,12/28/2019,"5,417","303,175",1.79
Vermont,1/11/2020,649,1/4/2020,"5,609","303,508",1.85
Vermont,1/18/2020,755,1/11/2020,"4,961","303,508",1.63
Vermont,1/25/2020,518,1/18/2020,"4,986","303,508",1.64
Vermont,2/1/2020,481,1/25/2020,"5,006","303,508",1.65
Vermont,2/8/2020,475,2/1/2020,"4,824","303,508",1.59
Vermont,2/15/2020,543,2/8/2020,"4,931","303,508",1.62
Vermont,2/22/2020,610,2/15/2020,"4,872","303,508",1.61
Vermont,2/29/2020,863,2/22/2020,"5,039","303,508",1.66
Vermont,3/7/2020,446,2/29/2020,"5,219","303,508",1.72
Vermont,3/14/2020,659,3/7/2020,"4,896","303,508",1.61
Vermont,3/21/2020,"3,784",3/14/2020,"4,810","303,508",1.58
Vermont,3/28/2020,"14,633",3/21/2020,"13,797","303,508",4.55
Vermont,4/4/2020,"16,474",3/28/2020,"21,953","303,508",7.23
Vermont,4/11/2020,"9,662",4/4/2020,"31,204","303,379",10.29
Vermont,4/18/2020,"6,598",4/11/2020,"64,313","303,379",21.2
Vermont,4/25/2020,"5,117",4/18/2020,"76,457","303,379",25.2
Vermont,5/2/2020,"3,875",4/25/2020,"60,535","303,379",19.95
Vermont,5/9/2020,"2,913",5/2/2020,"57,040","303,379",18.8
Vermont,5/16/2020,"2,199",5/9/2020,"55,103","303,379",18.16
Vermont,5/23/2020,"1,552",5/16/2020,"50,285","303,379",16.57
Vermont,5/30/2020,"1,465",5/23/2020,"46,316","303,379",15.27
Vermont,6/6/2020,"1,650",5/30/2020,"45,207","303,379",14.9
Vermont,6/13/2020,"1,859",6/6/2020,"43,338","303,379",14.29
Vermont,6/20/2020,"1,389",6/13/2020,"42,681","303,379",14.07
Vermont,6/27/2020,"2,163",6/20/2020,"42,420","303,379",13.98
Vermont,7/4/2020,"1,876",6/27/2020,"39,089","303,379",12.88
Vermont,7/11/2020,"1,830",7/4/2020,"38,335","303,295",12.64
Vermont,7/18/2020,"1,637",7/11/2020,"38,405","303,295",12.66
Vermont,7/25/2020,"1,519",7/18/2020,"37,797","303,295",12.46
Vermont,8/1/2020,"1,260",7/25/2020,"35,847","303,295",11.82
Vermont,8/8/2020,904,8/1/2020,"31,783","303,295",10.48
Vermont,8/15/2020,723,8/8/2020,"29,962","303,295",9.88
Vermont,8/22/2020,686,8/15/2020,"28,390","303,295",9.36
Vermont,8/29/2020,749,8/22/2020,"26,970","303,295",8.89
Vermont,9/5/2020,731,8/29/2020,"25,575","303,295",8.43
Vermont,9/12/2020,612,9/5/2020,"23,961","303,295",7.9
Vermont,9/19/2020,644,9/12/2020,"22,541","303,295",7.43
Vermont,9/26/2020,601,9/19/2020,"20,616","303,295",6.8
Vermont,10/3/2020,606,9/26/2020,"17,676","303,295",5.83
Vermont,10/10/2020,543,10/3/2020,"15,460","302,674",5.11
Vermont,10/17/2020,601,10/10/2020,"13,438","302,674",4.44
Vermont,10/24/2020,706,10/17/2020,"12,535","302,674",4.14
Vermont,10/31/2020,750,10/24/2020,"11,555","302,674",3.82
Vermont,11/7/2020,805,10/31/2020,"11,209","302,674",3.7
Vermont,11/14/2020,860,11/7/2020,"10,825","302,674",3.58
Vermont,11/21/2020,"1,479",11/14/2020,"11,150","302,674",3.68
Vermont,11/28/2020,"1,255",11/21/2020,"10,082","302,674",3.33
Vermont,12/5/2020,"2,013",11/28/2020,"11,938","302,674",3.94
Vermont,12/12/2020,"1,434",12/5/2020,"11,909","302,674",3.93
Vermont,12/19/2020,"1,318",12/12/2020,"11,913","302,674",3.94
Vermont,12/26/2020,"1,097",12/19/2020,"10,088","302,674",3.33
Vermont,1/2/2021,"1,800",12/26/2020,"12,194","302,674",4.03
Vermont,1/9/2021,"1,830",1/2/2021,"12,506","289,774",4.32
Vermont,1/16/2021,"1,853",1/9/2021,"13,257","289,774",4.57
Vermont,1/23/2021,"1,459",1/16/2021,"12,908","289,774",4.45
Vermont,1/30/2021,"1,276",1/23/2021,"13,241","289,774",4.57
Vermont,2/6/2021,"1,156",1/30/2021,"13,150","289,774",4.54
Vermont,2/13/2021,999,2/6/2021,"12,834","289,774",4.43
Vermont,2/20/2021,777,2/13/2021,"12,295","289,774",4.24
Vermont,2/27/2021,"1,003",2/20/2021,"12,087","289,774",4.17
Vermont,3/6/2021,990,2/27/2021,"12,195","289,774",4.21
Vermont,3/13/2021,846,3/6/2021,"11,691","289,774",4.03
Virgin Islands,1/4/2020,10,12/28/2019,468,"33,306",1.41
Virgin Islands,1/11/2020,24,1/4/2020,534,"34,238",1.56
Virgin Islands,1/18/2020,40,1/11/2020,562,"34,238",1.64
Virgin Islands,1/25/2020,44,1/18/2020,552,"34,238",1.61
Virgin Islands,2/1/2020,35,1/25/2020,516,"34,238",1.51
Virgin Islands,2/8/2020,45,2/1/2020,522,"34,238",1.52
Virgin Islands,2/15/2020,40,2/8/2020,508,"34,238",1.48
Virgin Islands,2/22/2020,55,2/15/2020,508,"34,238",1.48
Virgin Islands,2/29/2020,37,2/22/2020,562,"34,238",1.64
Virgin Islands,3/7/2020,64,2/29/2020,586,"34,238",1.71
Virgin Islands,3/14/2020,44,3/7/2020,592,"34,238",1.73
Virgin Islands,3/21/2020,123,3/14/2020,584,"34,238",1.71
Virgin Islands,3/28/2020,250,3/21/2020,512,"34,238",1.5
Virgin Islands,4/4/2020,72,3/28/2020,658,"34,238",1.92
Virgin Islands,4/11/2020,6,4/4/2020,776,"35,422",2.19
Virgin Islands,4/18/2020,13,4/11/2020,"1,322","35,422",3.73
Virgin Islands,4/25/2020,103,4/18/2020,"1,468","35,422",4.14
Virgin Islands,5/2/2020,45,4/25/2020,"1,882","35,422",5.31
Virgin Islands,5/9/2020,70,5/2/2020,"2,812","35,422",7.94
Virgin Islands,5/16/2020,66,5/9/2020,"3,572","35,422",10.08
Virgin Islands,5/23/2020,47,5/16/2020,"4,534","35,422",12.8
Virgin Islands,5/30/2020,32,5/23/2020,"4,642","35,422",13.1
Virgin Islands,6/6/2020,32,5/30/2020,"5,564","35,422",15.71
Virgin Islands,6/13/2020,53,6/6/2020,"5,734","35,422",16.19
Virgin Islands,6/20/2020,63,6/13/2020,"6,294","35,422",17.77
Virgin Islands,6/27/2020,57,6/20/2020,"6,194","35,422",17.49
Virgin Islands,7/4/2020,38,6/27/2020,"4,638","35,422",13.09
Virgin Islands,7/11/2020,70,7/4/2020,"5,574","36,677",15.2
Virgin Islands,7/18/2020,110,7/11/2020,"5,330","36,677",14.53
Virgin Islands,7/25/2020,48,7/18/2020,"4,842","36,677",13.2
Virgin Islands,8/1/2020,20,7/25/2020,"3,518","36,677",9.59
Virgin Islands,8/8/2020,41,8/1/2020,"5,048","36,677",13.76
Virgin Islands,8/15/2020,227,8/8/2020,"4,710","36,677",12.84
Virgin Islands,8/22/2020,193,8/15/2020,"4,318","36,677",11.77
Virgin Islands,8/29/2020,363,8/22/2020,"4,618","36,677",12.59
Virgin Islands,9/5/2020,327,8/29/2020,"3,746","36,677",10.21
Virgin Islands,9/12/2020,192,9/5/2020,"4,130","36,677",11.26
Virgin Islands,9/19/2020,309,9/12/2020,"4,358","36,677",11.88
Virgin Islands,9/26/2020,346,9/19/2020,"4,440","36,677",12.11
Virgin Islands,10/3/2020,255,9/26/2020,"3,190","36,677",8.7
Virgin Islands,10/10/2020,163,10/3/2020,"2,438","37,542",6.49
Virgin Islands,10/17/2020,133,10/10/2020,"2,198","37,542",5.85
Virgin Islands,10/24/2020,127,10/17/2020,"3,586","37,542",9.55
Virgin Islands,10/31/2020,101,10/24/2020,"2,668","37,542",7.11
Virgin Islands,11/7/2020,66,10/31/2020,"1,698","37,542",4.52
Virgin Islands,11/14/2020,81,11/7/2020,"2,572","37,542",6.85
Virgin Islands,11/21/2020,80,11/14/2020,"2,964","37,542",7.9
Virgin Islands,11/28/2020,53,11/21/2020,"1,410","37,542",3.76
Virgin Islands,12/5/2020,60,11/28/2020,"2,018","37,542",5.38
Virgin Islands,12/12/2020,81,12/5/2020,"3,118","37,542",8.31
Virgin Islands,12/19/2020,60,12/12/2020,"2,556","37,542",6.81
Virgin Islands,12/26/2020,52,12/19/2020,"1,524","37,542",4.06
Virgin Islands,1/2/2021,27,12/26/2020,"1,984","37,542",5.28
Virgin Islands,1/9/2021,49,1/2/2021,"1,836","37,088",4.95
Virgin Islands,1/16/2021,58,1/9/2021,"2,546","37,088",6.86
Virgin Islands,1/23/2021,60,1/16/2021,"1,706","37,088",4.6
Virgin Islands,1/30/2021,227,1/23/2021,"2,002","37,088",5.4
Virgin Islands,2/6/2021,168,1/30/2021,"2,438","37,088",6.57
Virgin Islands,2/13/2021,168,2/6/2021,"2,330","37,088",6.28
Virgin Islands,2/20/2021,131,2/13/2021,"1,800","37,088",4.85
Virgin Islands,2/27/2021,131,2/20/2021,"1,740","37,088",4.69
Virgin Islands,3/6/2021,163,2/27/2021,"1,882","37,088",5.07
Virgin Islands,3/13/2021,214,3/6/2021,"2,062","37,088",5.56
Virginia,1/4/2020,"3,188",12/28/2019,"22,171","3,722,198",0.6
Virginia,1/11/2020,"3,643",1/4/2020,"23,577","3,731,069",0.63
Virginia,1/18/2020,"2,831",1/11/2020,"22,218","3,731,069",0.6
Virginia,1/25/2020,"3,059",1/18/2020,"21,661","3,731,069",0.58
Virginia,2/1/2020,"2,575",1/25/2020,"22,263","3,731,069",0.6
Virginia,2/8/2020,"3,097",2/1/2020,"22,049","3,731,069",0.59
Virginia,2/15/2020,"2,693",2/8/2020,"22,481","3,731,069",0.6
Virginia,2/22/2020,"2,079",2/15/2020,"22,493","3,731,069",0.6
Virginia,2/29/2020,"3,267",2/22/2020,"22,203","3,731,069",0.6
Virginia,3/7/2020,"2,527",2/29/2020,"22,714","3,731,069",0.61
Virginia,3/14/2020,"2,706",3/7/2020,"21,336","3,731,069",0.57
Virginia,3/21/2020,"46,277",3/14/2020,"21,628","3,731,069",0.58
Virginia,3/28/2020,"112,497",3/21/2020,"41,827","3,731,069",1.12
Virginia,4/4/2020,"147,369",3/28/2020,"133,184","3,731,069",3.57
Virginia,4/11/2020,"104,619",4/4/2020,"236,791","3,731,069",6.35
Virginia,4/18/2020,"82,729",4/11/2020,"297,993","3,739,821",7.97
Virginia,4/25/2020,"72,488",4/18/2020,"341,295","3,739,821",9.13
Virginia,5/2/2020,"59,631",4/25/2020,"376,689","3,739,821",10.07
Virginia,5/9/2020,"52,139",5/2/2020,"392,673","3,739,821",10.5
Virginia,5/16/2020,"44,699",5/9/2020,"403,557","3,739,821",10.79
Virginia,5/23/2020,"39,242",5/16/2020,"402,926","3,739,821",10.77
Virginia,5/30/2020,"31,379",5/23/2020,"398,411","3,739,821",10.65
Virginia,6/6/2020,"29,231",5/30/2020,"396,056","3,739,821",10.59
Virginia,6/13/2020,"27,186",6/6/2020,"386,893","3,739,821",10.35
Virginia,6/20/2020,"25,293",6/13/2020,"375,579","3,739,821",10.04
Virginia,6/27/2020,"31,955",6/20/2020,"366,714","3,739,821",9.81
Virginia,7/4/2020,"31,825",6/27/2020,"378,607","3,739,821",10.12
Virginia,7/11/2020,"32,292",7/4/2020,"372,070","3,751,738",9.92
Virginia,7/18/2020,"37,946",7/11/2020,"357,098","3,751,738",9.52
Virginia,7/25/2020,"42,966",7/18/2020,"344,826","3,751,738",9.19
Virginia,8/1/2020,"23,918",7/25/2020,"331,401","3,751,738",8.83
Virginia,8/8/2020,"13,265",8/1/2020,"264,410","3,751,738",7.05
Virginia,8/15/2020,"15,151",8/8/2020,"265,225","3,751,738",7.07
Virginia,8/22/2020,"11,436",8/15/2020,"249,745","3,751,738",6.66
Virginia,8/29/2020,"10,305",8/22/2020,"233,467","3,751,738",6.22
Virginia,9/5/2020,"11,135",8/29/2020,"217,485","3,751,738",5.8
Virginia,9/12/2020,"10,100",9/5/2020,"201,616","3,751,738",5.37
Virginia,9/19/2020,"10,582",9/12/2020,"188,195","3,751,738",5.02
Virginia,9/26/2020,"9,377",9/19/2020,"173,717","3,751,738",4.63
Virginia,10/3/2020,"10,843",9/26/2020,"160,764","3,751,738",4.29
Virginia,10/10/2020,"9,110",10/3/2020,"142,220","3,762,558",3.78
Virginia,10/17/2020,"11,365",10/10/2020,"129,300","3,762,558",3.44
Virginia,10/24/2020,"12,352",10/17/2020,"127,621","3,762,558",3.39
Virginia,10/31/2020,"10,350",10/24/2020,"99,711","3,762,558",2.65
Virginia,11/7/2020,"9,909",10/31/2020,"91,960","3,762,558",2.44
Virginia,11/14/2020,"11,088",11/7/2020,"85,129","3,762,558",2.26
Virginia,11/21/2020,"12,234",11/14/2020,"81,138","3,762,558",2.16
Virginia,11/28/2020,"8,606",11/21/2020,"72,305","3,762,558",1.92
Virginia,12/5/2020,"16,654",11/28/2020,"73,804","3,762,558",1.96
Virginia,12/12/2020,"14,509",12/5/2020,"68,019","3,762,558",1.81
Virginia,12/19/2020,"14,640",12/12/2020,"67,478","3,762,558",1.79
Virginia,12/26/2020,"11,890",12/19/2020,"63,443","3,762,558",1.69
Virginia,1/2/2021,"19,530",12/26/2020,"63,588","3,762,558",1.69
Virginia,1/9/2021,"28,227",1/2/2021,"63,687","3,664,486",1.74
Virginia,1/16/2021,"21,073",1/9/2021,"63,839","3,664,486",1.74
Virginia,1/23/2021,"18,312",1/16/2021,"67,298","3,664,486",1.84
Virginia,1/30/2021,"18,177",1/23/2021,"67,337","3,664,486",1.84
Virginia,2/6/2021,"14,203",1/30/2021,"65,091","3,664,486",1.78
Virginia,2/13/2021,"14,901",2/6/2021,"62,624","3,664,486",1.71
Virginia,2/20/2021,"11,944",2/13/2021,"64,575","3,664,486",1.76
Virginia,2/27/2021,"12,155",2/20/2021,"63,998","3,664,486",1.75
Virginia,3/6/2021,"13,736",2/27/2021,"62,269","3,664,486",1.7
Virginia,3/13/2021,"15,525",3/6/2021,"59,976","3,664,486",1.64
Washington,1/4/2020,"10,024",12/28/2019,"70,363","3,317,884",2.12
Washington,1/11/2020,"9,069",1/4/2020,"70,214","3,333,838",2.11
Washington,1/18/2020,"9,079",1/11/2020,"65,903","3,333,838",1.98
Washington,1/25/2020,"8,072",1/18/2020,"67,705","3,333,838",2.03
Washington,2/1/2020,"6,619",1/25/2020,"65,260","3,333,838",1.96
Washington,2/8/2020,"7,161",2/1/2020,"64,144","3,333,838",1.92
Washington,2/15/2020,"6,311",2/8/2020,"61,819","3,333,838",1.85
Washington,2/22/2020,"5,585",2/15/2020,"59,819","3,333,838",1.79
Washington,2/29/2020,"5,770",2/22/2020,"58,586","3,333,838",1.76
Washington,3/7/2020,"6,616",2/29/2020,"56,513","3,333,838",1.7
Washington,3/14/2020,"14,240",3/7/2020,"55,588","3,333,838",1.67
Washington,3/21/2020,"129,909",3/14/2020,"62,623","3,333,838",1.88
Washington,3/28/2020,"182,849",3/21/2020,"158,025","3,333,838",4.74
Washington,4/4/2020,"171,252",3/28/2020,"309,411","3,333,838",9.28
Washington,4/11/2020,"144,455",4/4/2020,"442,936","3,351,028",13.22
Washington,4/18/2020,"83,475",4/11/2020,"535,185","3,351,028",15.97
Washington,4/25/2020,"139,505",4/18/2020,"573,374","3,351,028",17.11
Washington,5/2/2020,"102,216",4/25/2020,"604,048","3,351,028",18.03
Washington,5/9/2020,"110,831",5/2/2020,"739,795","3,351,028",22.08
Washington,5/16/2020,"140,119",5/9/2020,"1,045,456","3,351,028",31.2
Washington,5/23/2020,"49,436",5/16/2020,"593,287","3,351,028",17.7
Washington,5/30/2020,"31,929",5/23/2020,"479,768","3,351,028",14.32
Washington,6/6/2020,"30,677",5/30/2020,"438,156","3,351,028",13.08
Washington,6/13/2020,"30,217",6/6/2020,"410,204","3,351,028",12.24
Washington,6/20/2020,"30,793",6/13/2020,"418,459","3,351,028",12.49
Washington,6/27/2020,"33,266",6/20/2020,"416,604","3,351,028",12.43
Washington,7/4/2020,"29,506",6/27/2020,"380,975","3,351,028",11.37
Washington,7/11/2020,"45,622",7/4/2020,"387,558","3,383,128",11.46
Washington,7/18/2020,"33,361",7/11/2020,"375,988","3,383,128",11.11
Washington,7/25/2020,"30,653",7/18/2020,"356,149","3,383,128",10.53
Washington,8/1/2020,"26,486",7/25/2020,"347,205","3,383,128",10.26
Washington,8/8/2020,"22,991",8/1/2020,"308,568","3,383,128",9.12
Washington,8/15/2020,"24,005",8/8/2020,"299,672","3,383,128",8.86
Washington,8/22/2020,"21,404",8/15/2020,"284,224","3,383,128",8.4
Washington,8/29/2020,"22,286",8/22/2020,"277,631","3,383,128",8.21
Washington,9/5/2020,"24,459",8/29/2020,"271,917","3,383,128",8.04
Washington,9/12/2020,"21,168",9/5/2020,"263,245","3,383,128",7.78
Washington,9/19/2020,"23,105",9/12/2020,"254,002","3,383,128",7.51
Washington,9/26/2020,"21,002",9/19/2020,"236,928","3,383,128",7
Washington,10/3/2020,"18,528",9/26/2020,"208,017","3,383,128",6.15
Washington,10/10/2020,"25,631",10/3/2020,"190,215","3,403,434",5.59
Washington,10/17/2020,"19,980",10/10/2020,"177,627","3,403,434",5.22
Washington,10/24/2020,"18,025",10/17/2020,"165,664","3,403,434",4.87
Washington,10/31/2020,"18,863",10/24/2020,"160,730","3,403,434",4.72
Washington,11/7/2020,"26,546",10/31/2020,"152,131","3,403,434",4.47
Washington,11/14/2020,"17,642",11/7/2020,"150,485","3,403,434",4.42
Washington,11/21/2020,"31,141",11/14/2020,"158,090","3,403,434",4.65
Washington,11/28/2020,"23,260",11/21/2020,"160,893","3,403,434",4.73
Washington,12/5/2020,"25,623",11/28/2020,"175,224","3,403,434",5.15
Washington,12/12/2020,"20,523",12/5/2020,"170,449","3,403,434",5.01
Washington,12/19/2020,"18,369",12/12/2020,"166,402","3,403,434",4.89
Washington,12/26/2020,"19,901",12/19/2020,"173,308","3,403,434",5.09
Washington,1/2/2021,"30,851",12/26/2020,"190,007","3,403,434",5.58
Washington,1/9/2021,"28,278",1/2/2021,"182,287","3,321,710",5.49
Washington,1/16/2021,"20,401",1/9/2021,"168,151","3,321,710",5.06
Washington,1/23/2021,"17,328",1/16/2021,"162,856","3,321,710",4.9
Washington,1/30/2021,"16,765",1/23/2021,"162,039","3,321,710",4.88
Washington,2/6/2021,"16,254",1/30/2021,"158,407","3,321,710",4.77
Washington,2/13/2021,"14,158",2/6/2021,"148,427","3,321,710",4.47
Washington,2/20/2021,"14,631",2/13/2021,"141,976","3,321,710",4.27
Washington,2/27/2021,"13,502",2/20/2021,"139,141","3,321,710",4.19
Washington,3/6/2021,"12,234",2/27/2021,"130,265","3,321,710",3.92
Washington,3/13/2021,"12,163",3/6/2021,"123,687","3,321,710",3.72
West Virginia,1/4/2020,"1,564",12/28/2019,"15,887","670,192",2.37
West Virginia,1/11/2020,"2,638",1/4/2020,"18,026","670,051",2.69
West Virginia,1/18/2020,"1,895",1/11/2020,"17,681","670,051",2.64
West Virginia,1/25/2020,"1,290",1/18/2020,"16,745","670,051",2.5
West Virginia,2/1/2020,"1,364",1/25/2020,"16,905","670,051",2.52
West Virginia,2/8/2020,"1,206",2/1/2020,"16,588","670,051",2.48
West Virginia,2/15/2020,"1,172",2/8/2020,"16,856","670,051",2.52
West Virginia,2/22/2020,"1,207",2/15/2020,"17,355","670,051",2.59
West Virginia,2/29/2020,"1,108",2/22/2020,"16,797","670,051",2.51
West Virginia,3/7/2020,"1,033",2/29/2020,"16,110","670,051",2.4
West Virginia,3/14/2020,865,3/7/2020,"15,394","670,051",2.3
West Virginia,3/21/2020,"3,536",3/14/2020,"14,154","670,051",2.11
West Virginia,3/28/2020,"14,523",3/21/2020,"21,145","670,051",3.16
West Virginia,4/4/2020,"14,494",3/28/2020,"36,690","670,051",5.48
West Virginia,4/11/2020,"14,944",4/4/2020,"48,597","667,871",7.28
West Virginia,4/18/2020,"46,755",4/11/2020,"96,128","667,871",14.39
West Virginia,4/25/2020,"29,818",4/18/2020,"146,566","667,871",21.95
West Virginia,5/2/2020,"13,227",4/25/2020,"110,377","667,871",16.53
West Virginia,5/9/2020,"6,045",5/2/2020,"107,405","667,871",16.08
West Virginia,5/16/2020,"5,026",5/9/2020,"98,794","667,871",14.79
West Virginia,5/23/2020,"4,904",5/16/2020,"93,086","667,871",13.94
West Virginia,5/30/2020,"4,685",5/23/2020,"84,610","667,871",12.67
West Virginia,6/6/2020,"4,413",5/30/2020,"83,162","667,871",12.45
West Virginia,6/13/2020,"4,327",6/6/2020,"75,236","667,871",11.27
West Virginia,6/20/2020,"3,756",6/13/2020,"70,276","667,871",10.52
West Virginia,6/27/2020,"3,532",6/20/2020,"69,096","667,871",10.35
West Virginia,7/4/2020,"3,330",6/27/2020,"65,556","667,871",9.82
West Virginia,7/11/2020,"4,070",7/4/2020,"64,342","664,212",9.69
West Virginia,7/18/2020,"3,758",7/11/2020,"65,680","664,212",9.89
West Virginia,7/25/2020,"3,123",7/18/2020,"64,365","664,212",9.69
West Virginia,8/1/2020,"2,506",7/25/2020,"62,696","664,212",9.44
West Virginia,8/8/2020,"1,981",8/1/2020,"57,763","664,212",8.7
West Virginia,8/15/2020,"2,414",8/8/2020,"54,525","664,212",8.21
West Virginia,8/22/2020,"2,082",8/15/2020,"52,079","664,212",7.84
West Virginia,8/29/2020,"2,026",8/22/2020,"49,892","664,212",7.51
West Virginia,9/5/2020,"2,113",8/29/2020,"47,742","664,212",7.19
West Virginia,9/12/2020,"1,881",9/5/2020,"45,891","664,212",6.91
